customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,dependency_score,value_tier,value_score,satisfaction_flag,loyalty_segment,retention_risk,age_group,promo_sensitivity,premium_customer
2290,70,Male,Shorts,Clothing,82,Nevada,M,Orange,Fall,4.1,No,Free Shipping,No,No,47,Venmo,Weekly,0,High Value,0.7803826530612246,Satisfied,High Loyalty,Low Risk,Mature,Low,Yes
2291,37,Male,Boots,Footwear,48,Kansas,L,Magenta,Winter,3.3,No,Standard,No,No,23,PayPal,Quarterly,0,Low Value,0.31719387755102046,Unsatisfied,Medium Loyalty,Low Risk,Adult,Low,No
2292,28,Male,Coat,Outerwear,30,Ohio,M,Indigo,Spring,5.0,No,2-Day Shipping,No,No,13,Credit Card,Quarterly,0,Low Value,0.15471938775510202,Satisfied,Medium Loyalty,Low Risk,Adult,Low,No
2293,43,Male,T-shirt,Clothing,34,Vermont,S,Beige,Spring,3.8,No,Next Day Air,No,No,31,Debit Card,Monthly,0,Low Value,0.3374234693877551,Unsatisfied,High Loyalty,Low Risk,Mature,Low,No
2294,37,Male,Sweater,Clothing,68,Georgia,L,Green,Fall,3.3,No,Express,No,No,16,Debit Card,Every 3 Months,0,Medium Value,0.4118367346938776,Unsatisfied,Medium Loyalty,Low Risk,Adult,Low,No
2295,54,Male,Sunglasses,Accessories,95,Maryland,M,Red,Winter,5.0,No,Express,No,No,40,Debit Card,Annually,0,High Value,0.6606505102040816,Satisfied,High Loyalty,Low Risk,Mature,Low,Yes
2296,50,Male,Hat,Accessories,22,Connecticut,L,Beige,Spring,2.9,No,2-Day Shipping,No,No,45,PayPal,Quarterly,0,Low Value,0.30563775510204083,Unsatisfied,High Loyalty,Low Risk,Mature,Low,No
2297,46,Male,Gloves,Accessories,88,Washington,M,Green,Fall,2.5,No,Next Day Air,No,No,50,Venmo,Every 3 Months,0,High Value,0.7325000000000002,Unsatisfied,High Loyalty,Low Risk,Mature,Low,Yes
2298,60,Male,Socks,Clothing,83,California,M,Orange,Summer,4.7,No,Standard,No,No,1,Bank Transfer,Quarterly,0,Low Value,0.3793750000000001,Satisfied,Low Loyalty,Low Risk,Mature,Low,No
2299,40,Male,Handbag,Accessories,87,Montana,L,Cyan,Spring,2.9,No,2-Day Shipping,No,No,10,Cash,Every 3 Months,0,Medium Value,0.4819770408163266,Unsatisfied,Medium Loyalty,Low Risk,Adult,Low,No
2300,64,Male,Coat,Outerwear,57,Idaho,M,Violet,Summer,3.7,No,Store Pickup,No,No,48,Credit Card,Every 3 Months,0,Medium Value,0.5458801020408163,Unsatisfied,High Loyalty,Low Risk,Mature,Low,No
2301,18,Male,Coat,Outerwear,88,Pennsylvania,XL,Lavender,Summer,4.4,No,2-Day Shipping,No,No,38,Credit Card,Monthly,0,High Value,0.6840306122448979,Satisfied,High Loyalty,Low Risk,Young Adult,Low,Yes
2302,37,Male,Pants,Clothing,20,Maine,L,Turquoise,Winter,2.9,No,Next Day Air,No,No,21,Debit Card,Annually,0,Low Value,0.12244897959183672,Unsatisfied,Medium Loyalty,Low Risk,Adult,Low,No
2303,36,Male,Belt,Accessories,39,Montana,L,Pink,Summer,3.6,No,Store Pickup,No,No,38,Venmo,Monthly,0,Medium Value,0.40840561224489796,Unsatisfied,High Loyalty,Low Risk,Adult,Low,No
2304,51,Male,Sunglasses,Accessories,71,New Jersey,S,Beige,Spring,4.8,No,2-Day Shipping,No,No,31,Credit Card,Fortnightly,0,High Value,0.570548469387755,Satisfied,High Loyalty,Low Risk,Mature,Low,Yes
2305,26,Male,Hoodie,Clothing,73,Louisiana,L,Silver,Winter,4.7,No,Free Shipping,No,No,9,Debit Card,Fortnightly,0,Medium Value,0.4471045918367347,Satisfied,Medium Loyalty,Low Risk,Adult,Low,No
2306,68,Male,Handbag,Accessories,63,Maine,M,Gold,Summer,2.6,No,Free Shipping,No,No,47,Cash,Weekly,0,High Value,0.6735076530612245,Unsatisfied,High Loyalty,Low Risk,Mature,Low,Yes
2307,27,Male,Gloves,Accessories,78,Florida,L,Silver,Winter,3.4,No,Standard,No,No,8,Cash,Bi-Weekly,0,Medium Value,0.4941071428571429,Unsatisfied,Medium Loyalty,Low Risk,Adult,Low,No
2308,28,Male,Skirt,Clothing,96,Missouri,L,Green,Fall,3.5,No,Next Day Air,No,No,30,Debit Card,Annually,0,High Value,0.6050510204081634,Unsatisfied,High Loyalty,Low Risk,Adult,Low,Yes
2309,49,Male,Sunglasses,Accessories,81,North Dakota,M,Teal,Winter,3.4,No,2-Day Shipping,No,No,22,Bank Transfer,Quarterly,0,Medium Value,0.4966964285714286,Unsatisfied,Medium Loyalty,Low Risk,Mature,Low,No
2310,70,Male,Dress,Clothing,95,Connecticut,S,Gold,Fall,5.0,No,2-Day Shipping,No,No,3,Bank Transfer,Quarterly,0,Medium Value,0.4591198979591837,Satisfied,Low Loyalty,Low Risk,Mature,Low,No
2311,30,Male,Gloves,Accessories,68,Virginia,M,Cyan,Spring,4.6,No,Standard,No,No,15,PayPal,Monthly,0,Medium Value,0.43071428571428577,Satisfied,Medium Loyalty,Low Risk,Adult,Low,No
2312,27,Male,Sneakers,Footwear,28,Montana,L,Gold,Spring,4.8,No,2-Day Shipping,No,No,10,Bank Transfer,Every 3 Months,0,Low Value,0.15010204081632655,Satisfied,Medium Loyalty,Low Risk,Adult,Low,No
2313,19,Male,T-shirt,Clothing,30,Vermont,L,Violet,Summer,3.7,No,Free Shipping,No,No,19,Cash,Every 3 Months,0,Low Value,0.21645408163265306,Unsatisfied,Medium Loyalty,Low Risk,Young Adult,Low,No
2314,64,Male,Dress,Clothing,31,Georgia,M,Black,Summer,4.7,No,Next Day Air,No,No,36,Bank Transfer,Fortnightly,0,Low Value,0.37616071428571424,Satisfied,High Loyalty,Low Risk,Mature,Low,No
2315,42,Male,Handbag,Accessories,95,Virginia,XL,Brown,Winter,4.4,No,Express,No,No,12,Bank Transfer,Every 3 Months,0,Medium Value,0.5392219387755103,Satisfied,Medium Loyalty,Low Risk,Mature,Low,No
2316,69,Male,Socks,Clothing,79,Vermont,M,Indigo,Winter,3.5,No,2-Day Shipping,No,No,49,Debit Card,Quarterly,0,High Value,0.6507525510204082,Unsatisfied,High Loyalty,Low Risk,Mature,Low,Yes
2317,28,Male,Sneakers,Footwear,39,Montana,L,Yellow,Winter,3.8,No,Standard,No,No,7,Debit Card,Annually,0,Low Value,0.14360969387755104,Unsatisfied,Low Loyalty,Low Risk,Adult,Low,No
2318,47,Male,Jacket,Outerwear,34,New Jersey,M,Purple,Summer,4.7,No,Next Day Air,No,No,28,Bank Transfer,Monthly,0,Low Value,0.31905612244897963,Satisfied,High Loyalty,Low Risk,Mature,Low,No
2319,69,Male,Hoodie,Clothing,28,Wyoming,L,White,Spring,3.1,No,Store Pickup,No,No,30,Credit Card,Annually,0,Low Value,0.22255102040816324,Unsatisfied,High Loyalty,Low Risk,Mature,Low,No
2320,56,Male,Sandals,Footwear,38,Maine,XL,Turquoise,Winter,5.0,No,Free Shipping,No,No,29,PayPal,Monthly,0,Low Value,0.34767857142857145,Satisfied,High Loyalty,Low Risk,Mature,Low,No
2321,28,Male,Shoes,Footwear,55,New Mexico,M,Olive,Spring,3.7,No,Free Shipping,No,No,9,Debit Card,Every 3 Months,0,Low Value,0.2958545918367347,Unsatisfied,Medium Loyalty,Low Risk,Adult,Low,No
2322,50,Male,Sandals,Footwear,31,Colorado,M,Beige,Winter,3.0,No,Next Day Air,No,No,27,Debit Card,Fortnightly,0,Low Value,0.3210586734693877,Unsatisfied,High Loyalty,Low Risk,Mature,Low,No
2323,39,Male,Coat,Outerwear,84,Connecticut,S,Lavender,Spring,4.5,No,Store Pickup,No,No,21,Venmo,Fortnightly,0,High Value,0.5824489795918367,Satisfied,Medium Loyalty,Low Risk,Adult,Low,No
2324,35,Male,Gloves,Accessories,93,Maryland,L,White,Winter,4.7,No,Express,No,No,36,Credit Card,Monthly,0,High Value,0.6999107142857143,Satisfied,High Loyalty,Low Risk,Adult,Low,Yes
2325,59,Male,Coat,Outerwear,28,Oregon,L,Brown,Winter,3.5,No,Free Shipping,No,No,19,Debit Card,Annually,0,Low Value,0.15520408163265306,Unsatisfied,Medium Loyalty,Low Risk,Mature,Low,No
2326,44,Male,Boots,Footwear,55,New York,M,Charcoal,Summer,4.4,No,2-Day Shipping,No,No,47,Cash,Weekly,0,High Value,0.6285076530612244,Satisfied,High Loyalty,Low Risk,Mature,Low,Yes
2327,66,Male,Skirt,Clothing,63,Oklahoma,L,Maroon,Winter,2.6,No,Standard,No,No,38,Bank Transfer,Annually,0,Medium Value,0.46840561224489796,Unsatisfied,High Loyalty,Low Risk,Mature,Low,No
2328,20,Male,Skirt,Clothing,94,Alabama,M,Red,Winter,4.2,No,2-Day Shipping,No,No,22,Venmo,Bi-Weekly,0,High Value,0.6698214285714286,Satisfied,Medium Loyalty,Low Risk,Young Adult,Low,No
2329,45,Male,Pants,Clothing,36,North Dakota,M,Maroon,Fall,2.6,No,Express,No,No,29,Venmo,Bi-Weekly,0,Low Value,0.3864285714285714,Unsatisfied,High Loyalty,Low Risk,Mature,Low,No
2330,49,Male,Hat,Accessories,97,Nebraska,S,Teal,Spring,4.8,No,Free Shipping,No,No,42,Bank Transfer,Annually,0,High Value,0.6841454081632654,Satisfied,High Loyalty,Low Risk,Mature,Low,Yes
2331,60,Male,Backpack,Accessories,63,Arizona,L,Orange,Summer,2.9,No,Store Pickup,No,No,47,PayPal,Every 3 Months,0,High Value,0.5735076530612245,Unsatisfied,High Loyalty,Low Risk,Mature,Low,Yes
2332,61,Male,Scarf,Accessories,77,Illinois,S,Olive,Spring,4.3,No,2-Day Shipping,No,No,10,Credit Card,Bi-Weekly,0,Medium Value,0.5007270408163265,Satisfied,Medium Loyalty,Low Risk,Mature,Low,No
2333,36,Male,Scarf,Accessories,53,South Carolina,XL,Olive,Fall,2.6,No,Store Pickup,No,No,10,Venmo,Monthly,0,Low Value,0.3157270408163266,Unsatisfied,Medium Loyalty,Low Risk,Adult,Low,No
2334,33,Male,Shirt,Clothing,77,Kansas,M,Beige,Spring,3.8,No,Next Day Air,No,No,1,PayPal,Every 3 Months,0,Low Value,0.370625,Unsatisfied,Low Loyalty,Low Risk,Adult,Low,No
2335,49,Male,Boots,Footwear,79,Kansas,L,Green,Summer,4.2,No,Standard,No,No,7,Credit Card,Monthly,0,Medium Value,0.44360969387755106,Satisfied,Low Loyalty,Low Risk,Mature,Low,No
2336,31,Male,Coat,Outerwear,37,Idaho,M,Black,Summer,3.9,No,Store Pickup,No,No,10,Venmo,Fortnightly,0,Low Value,0.2507270408163265,Unsatisfied,Medium Loyalty,Low Risk,Adult,Low,No
2337,19,Male,Belt,Accessories,94,California,M,Green,Winter,3.1,No,Free Shipping,No,No,11,Credit Card,Weekly,0,High Value,0.6274744897959184,Unsatisfied,Medium Loyalty,Low Risk,Young Adult,Low,No
2338,39,Male,Boots,Footwear,76,North Dakota,S,Violet,Fall,3.6,No,Store Pickup,No,No,5,Cash,Annually,0,Low Value,0.3394897959183674,Unsatisfied,Low Loyalty,Low Risk,Adult,Low,No
2339,66,Male,Sneakers,Footwear,68,Georgia,S,Silver,Fall,4.0,No,Express,No,No,21,PayPal,Quarterly,0,Medium Value,0.4174489795918368,Satisfied,Medium Loyalty,Low Risk,Mature,Low,No
2340,25,Male,Shirt,Clothing,65,Illinois,L,Maroon,Spring,3.4,No,Next Day Air,No,No,24,Bank Transfer,Quarterly,0,Medium Value,0.4189413265306122,Unsatisfied,Medium Loyalty,Low Risk,Young Adult,Low,No
2341,63,Male,Blouse,Clothing,24,Delaware,M,Cyan,Summer,2.6,No,Standard,No,No,37,Credit Card,Fortnightly,0,Low Value,0.3429081632653061,Unsatisfied,High Loyalty,Low Risk,Mature,Low,No
2342,56,Male,Jacket,Outerwear,31,Connecticut,L,Teal,Summer,4.5,No,Express,No,No,22,Venmo,Every 3 Months,0,Low Value,0.24044642857142856,Satisfied,Medium Loyalty,Low Risk,Mature,Low,No
2343,20,Male,Skirt,Clothing,89,Tennessee,M,Olive,Fall,4.9,No,Standard,No,No,16,Debit Card,Fortnightly,0,High Value,0.5799617346938776,Satisfied,Medium Loyalty,Low Risk,Young Adult,Low,No
2344,58,Male,Socks,Clothing,49,Maryland,M,Red,Summer,4.4,No,2-Day Shipping,No,No,44,PayPal,Monthly,0,Medium Value,0.501390306122449,Satisfied,High Loyalty,Low Risk,Mature,Low,No
2345,34,Male,Sandals,Footwear,92,Rhode Island,XL,Lavender,Fall,3.5,No,Express,No,No,14,Venmo,Bi-Weekly,0,High Value,0.609591836734694,Unsatisfied,Medium Loyalty,Low Risk,Adult,Low,No
2346,28,Male,T-shirt,Clothing,32,New York,S,Orange,Winter,3.3,No,Express,No,No,23,Bank Transfer,Every 3 Months,0,Low Value,0.2521938775510204,Unsatisfied,Medium Loyalty,Low Risk,Adult,Low,No
2347,22,Male,Jacket,Outerwear,67,New Mexico,L,Brown,Winter,3.1,No,Standard,No,No,46,Debit Card,Fortnightly,0,High Value,0.6398852040816326,Unsatisfied,High Loyalty,Low Risk,Young Adult,Low,Yes
2348,37,Male,Belt,Accessories,64,California,S,Gray,Fall,4.2,No,Express,No,No,46,Cash,Every 3 Months,0,High Value,0.5730102040816327,Satisfied,High Loyalty,Low Risk,Adult,Low,Yes
2349,54,Male,Shoes,Footwear,84,Maine,M,Orange,Spring,4.9,No,Next Day Air,No,No,16,PayPal,Every 3 Months,0,Medium Value,0.5018367346938776,Satisfied,Medium Loyalty,Low Risk,Mature,Low,No
2350,65,Male,Blouse,Clothing,34,New York,M,Orange,Fall,3.9,No,Standard,No,No,40,Credit Card,Every 3 Months,0,Low Value,0.3675255102040816,Unsatisfied,High Loyalty,Low Risk,Mature,Low,No
2351,57,Male,Shoes,Footwear,26,Hawaii,M,Turquoise,Winter,4.2,No,Free Shipping,No,No,21,Cash,Annually,0,Low Value,0.15619897959183673,Satisfied,Medium Loyalty,Low Risk,Mature,Low,No
2352,38,Male,Sweater,Clothing,50,New Hampshire,S,Cyan,Fall,4.9,No,Store Pickup,No,No,25,PayPal,Bi-Weekly,0,Medium Value,0.4406887755102041,Satisfied,Medium Loyalty,Low Risk,Adult,Low,No
2353,70,Male,Boots,Footwear,46,Nebraska,M,Yellow,Fall,2.8,No,Store Pickup,No,No,25,Bank Transfer,Quarterly,0,Low Value,0.31818877551020414,Unsatisfied,Medium Loyalty,Low Risk,Mature,Low,No
2354,56,Male,Handbag,Accessories,71,Montana,M,White,Fall,4.1,No,Standard,No,No,25,Debit Card,Every 3 Months,0,Medium Value,0.4838137755102041,Satisfied,Medium Loyalty,Low Risk,Mature,Low,No
2355,56,Male,Blouse,Clothing,78,Wisconsin,M,Blue,Summer,4.8,No,Next Day Air,No,No,27,Venmo,Monthly,0,High Value,0.5604336734693878,Satisfied,High Loyalty,Low Risk,Mature,Low,Yes
2356,22,Male,Skirt,Clothing,35,Tennessee,S,Purple,Winter,4.1,No,Next Day Air,No,No,12,Cash,Monthly,0,Low Value,0.22672193877551022,Satisfied,Medium Loyalty,Low Risk,Young Adult,Low,No
2357,57,Male,Backpack,Accessories,58,Montana,M,Gray,Summer,3.0,No,Free Shipping,No,No,27,Debit Card,Quarterly,0,Medium Value,0.3979336734693878,Unsatisfied,High Loyalty,Low Risk,Mature,Low,No
2358,53,Male,Shirt,Clothing,67,Michigan,L,Cyan,Fall,4.2,No,2-Day Shipping,No,No,40,Credit Card,Bi-Weekly,0,High Value,0.6281505102040816,Satisfied,High Loyalty,Low Risk,Mature,Low,Yes
2359,53,Male,Sweater,Clothing,93,Texas,L,Pink,Spring,3.8,No,Standard,No,No,38,Credit Card,Quarterly,0,High Value,0.662155612244898,Unsatisfied,High Loyalty,Low Risk,Mature,Low,Yes
2360,19,Male,Scarf,Accessories,81,Pennsylvania,S,Gold,Spring,3.3,No,2-Day Shipping,No,No,44,Bank Transfer,Every 3 Months,0,High Value,0.656390306122449,Unsatisfied,High Loyalty,Low Risk,Young Adult,Low,Yes
2361,49,Male,Handbag,Accessories,80,New York,L,Silver,Fall,4.7,No,2-Day Shipping,No,No,27,Venmo,Every 3 Months,0,Medium Value,0.5466836734693877,Satisfied,High Loyalty,Low Risk,Mature,Low,No
2362,44,Male,Scarf,Accessories,64,Alabama,M,Gray,Spring,4.3,No,2-Day Shipping,No,No,30,Credit Card,Every 3 Months,0,Medium Value,0.4750510204081632,Satisfied,High Loyalty,Low Risk,Mature,Low,No
2363,27,Male,Jeans,Clothing,41,Virginia,M,Brown,Fall,2.7,No,Standard,No,No,24,Credit Card,Monthly,0,Low Value,0.3339413265306123,Unsatisfied,Medium Loyalty,Low Risk,Adult,Low,No
2364,60,Male,Socks,Clothing,79,Pennsylvania,XL,Pink,Winter,4.2,No,Express,No,No,38,Cash,Bi-Weekly,0,High Value,0.6834056122448979,Satisfied,High Loyalty,Low Risk,Mature,Low,Yes
2365,62,Male,Sunglasses,Accessories,60,Mississippi,L,Maroon,Winter,4.2,No,Free Shipping,No,No,4,PayPal,Quarterly,0,Low Value,0.2683673469387755,Satisfied,Low Loyalty,Low Risk,Mature,Low,No
2366,52,Male,Sneakers,Footwear,91,Wyoming,S,Peach,Winter,2.5,No,Next Day Air,No,No,32,Venmo,Monthly,0,High Value,0.6641709183673469,Unsatisfied,High Loyalty,Low Risk,Mature,Low,Yes
2367,30,Male,Shoes,Footwear,66,New Mexico,L,Brown,Winter,3.6,No,Express,No,No,32,Credit Card,Fortnightly,0,Medium Value,0.5485459183673469,Unsatisfied,High Loyalty,Low Risk,Adult,Low,No
2368,66,Male,Socks,Clothing,85,North Dakota,L,Green,Winter,3.4,No,Standard,No,No,28,Bank Transfer,Bi-Weekly,0,High Value,0.6559311224489797,Unsatisfied,High Loyalty,Low Risk,Mature,Low,Yes
2369,29,Male,Sunglasses,Accessories,38,New Jersey,M,Lavender,Summer,3.3,No,Standard,No,No,6,Debit Card,Every 3 Months,0,Low Value,0.1818622448979592,Unsatisfied,Low Loyalty,Low Risk,Adult,Low,No
2370,24,Male,Sweater,Clothing,23,Vermont,M,Cyan,Winter,4.6,No,Standard,No,No,24,PayPal,Monthly,0,Low Value,0.23269132653061225,Satisfied,Medium Loyalty,Low Risk,Young Adult,Low,No
2371,51,Male,Shoes,Footwear,71,Alaska,M,Black,Spring,3.9,No,Store Pickup,No,No,38,Venmo,Weekly,0,High Value,0.6634056122448979,Unsatisfied,High Loyalty,Low Risk,Mature,Low,Yes
2372,67,Male,Socks,Clothing,25,Indiana,M,Charcoal,Winter,3.7,No,Next Day Air,No,No,28,Debit Card,Annually,0,Low Value,0.1934311224489796,Unsatisfied,High Loyalty,Low Risk,Mature,Low,No
2373,50,Male,Boots,Footwear,39,Alabama,XL,Silver,Spring,3.1,No,Express,No,No,9,PayPal,Fortnightly,0,Low Value,0.2558545918367347,Unsatisfied,Medium Loyalty,Low Risk,Mature,Low,No
2374,37,Male,Hoodie,Clothing,20,Michigan,M,Gray,Spring,4.9,No,Express,No,No,21,Debit Card,Every 3 Months,0,Low Value,0.17244897959183672,Satisfied,Medium Loyalty,Low Risk,Adult,Low,No
2375,69,Male,Gloves,Accessories,73,Washington,L,Peach,Winter,4.7,No,Standard,No,No,31,Debit Card,Monthly,0,High Value,0.556798469387755,Satisfied,High Loyalty,Low Risk,Mature,Low,Yes
2376,60,Male,Backpack,Accessories,63,Virginia,L,Peach,Fall,2.9,No,Next Day Air,No,No,18,Credit Card,Quarterly,0,Low Value,0.3709566326530613,Unsatisfied,Medium Loyalty,Low Risk,Mature,Low,No
2377,21,Male,Gloves,Accessories,94,Tennessee,XL,Cyan,Spring,4.1,No,Express,No,No,5,Cash,Weekly,0,High Value,0.5907397959183673,Satisfied,Low Loyalty,Low Risk,Young Adult,Low,No
2378,44,Male,Blouse,Clothing,94,South Dakota,L,Magenta,Fall,4.0,No,Next Day Air,No,No,22,Cash,Annually,0,Medium Value,0.5448214285714286,Satisfied,Medium Loyalty,Low Risk,Mature,Low,No
2379,26,Male,Scarf,Accessories,71,New Hampshire,L,Teal,Summer,2.7,No,Store Pickup,No,No,37,PayPal,Bi-Weekly,0,High Value,0.6322831632653061,Unsatisfied,High Loyalty,Low Risk,Adult,Low,Yes
2380,40,Male,Hat,Accessories,77,South Dakota,M,Peach,Spring,4.0,No,2-Day Shipping,No,No,22,Debit Card,Monthly,0,Medium Value,0.5241964285714285,Satisfied,Medium Loyalty,Low Risk,Adult,Low,No
2381,41,Male,Scarf,Accessories,66,Pennsylvania,M,Black,Fall,2.5,No,Next Day Air,No,No,36,PayPal,Fortnightly,0,High Value,0.5730357142857143,Unsatisfied,High Loyalty,Low Risk,Mature,Low,Yes
2382,62,Male,Sandals,Footwear,23,Wisconsin,M,Teal,Summer,4.5,No,Free Shipping,No,No,23,PayPal,Annually,0,Low Value,0.1515688775510204,Satisfied,Medium Loyalty,Low Risk,Mature,Low,No
2383,39,Male,Sweater,Clothing,60,California,M,Turquoise,Spring,3.9,No,Express,No,No,44,Debit Card,Weekly,0,High Value,0.6382653061224488,Unsatisfied,High Loyalty,Low Risk,Adult,Low,Yes
2384,53,Male,Backpack,Accessories,72,Rhode Island,L,Gold,Spring,4.9,No,2-Day Shipping,No,No,25,Bank Transfer,Annually,0,Medium Value,0.4394387755102041,Satisfied,Medium Loyalty,Low Risk,Mature,Low,No
2385,24,Male,Blouse,Clothing,35,Alabama,L,Green,Winter,3.3,No,2-Day Shipping,No,No,40,PayPal,Quarterly,0,Low Value,0.3481505102040816,Unsatisfied,High Loyalty,Low Risk,Young Adult,Low,No
2386,41,Male,Scarf,Accessories,31,Oklahoma,M,Brown,Fall,3.8,No,Express,No,No,12,PayPal,Weekly,0,Low Value,0.27922193877551016,Unsatisfied,Medium Loyalty,Low Risk,Mature,Low,No
2387,19,Male,Socks,Clothing,33,Illinois,L,Blue,Summer,2.9,No,Standard,No,No,14,Venmo,Monthly,0,Low Value,0.2277168367346939,Unsatisfied,Medium Loyalty,Low Risk,Young Adult,Low,No
2388,36,Male,Hat,Accessories,95,Tennessee,M,Gold,Summer,4.0,No,2-Day Shipping,No,No,14,Debit Card,Monthly,0,High Value,0.5764668367346938,Satisfied,Medium Loyalty,Low Risk,Adult,Low,No
2389,21,Male,Dress,Clothing,68,Alabama,M,Peach,Fall,4.1,No,Store Pickup,No,No,10,Debit Card,Annually,0,Low Value,0.3251020408163266,Satisfied,Medium Loyalty,Low Risk,Young Adult,Low,No
2390,25,Male,Coat,Outerwear,87,Kansas,M,Violet,Spring,3.1,No,Store Pickup,No,No,17,Bank Transfer,Every 3 Months,0,Medium Value,0.5248341836734695,Unsatisfied,Medium Loyalty,Low Risk,Young Adult,Low,No
2391,65,Male,Shirt,Clothing,64,Arizona,XL,Yellow,Winter,4.6,No,Express,No,No,24,Debit Card,Fortnightly,0,Medium Value,0.48831632653061224,Satisfied,Medium Loyalty,Low Risk,Mature,Low,No
2392,42,Male,Shirt,Clothing,74,Michigan,M,Black,Winter,4.6,No,Next Day Air,No,No,31,Bank Transfer,Quarterly,0,Medium Value,0.5124234693877551,Satisfied,High Loyalty,Low Risk,Mature,Low,No
2393,40,Male,Jeans,Clothing,62,Missouri,L,Silver,Spring,2.6,No,2-Day Shipping,No,No,36,Cash,Annually,0,Medium Value,0.45053571428571426,Unsatisfied,High Loyalty,Low Risk,Adult,Low,No
2394,58,Male,Socks,Clothing,97,Louisiana,M,Brown,Winter,5.0,No,2-Day Shipping,No,No,38,PayPal,Every 3 Months,0,High Value,0.709655612244898,Satisfied,High Loyalty,Low Risk,Mature,Low,Yes
2395,40,Male,Sandals,Footwear,47,Connecticut,L,Peach,Fall,2.9,No,2-Day Shipping,No,No,23,Debit Card,Fortnightly,0,Low Value,0.3865688775510204,Unsatisfied,Medium Loyalty,Low Risk,Adult,Low,No
2396,62,Male,Blouse,Clothing,83,Connecticut,M,Cyan,Winter,3.5,No,2-Day Shipping,No,No,47,PayPal,Bi-Weekly,0,High Value,0.7610076530612245,Unsatisfied,High Loyalty,Low Risk,Mature,Low,Yes
2397,38,Male,Shirt,Clothing,82,Oregon,M,Olive,Spring,3.7,No,2-Day Shipping,No,No,20,Venmo,Weekly,0,High Value,0.615076530612245,Unsatisfied,Medium Loyalty,Low Risk,Adult,Low,No
2398,37,Male,Sunglasses,Accessories,26,West Virginia,L,Black,Fall,2.9,No,Store Pickup,No,No,41,Venmo,Monthly,0,Low Value,0.3536479591836735,Unsatisfied,High Loyalty,Low Risk,Adult,Low,No
2399,65,Male,Jacket,Outerwear,81,Florida,M,Orange,Winter,4.3,No,Free Shipping,No,No,44,Bank Transfer,Fortnightly,0,High Value,0.7063903061224489,Satisfied,High Loyalty,Low Risk,Mature,Low,Yes
2400,55,Male,Dress,Clothing,44,New Hampshire,L,Beige,Spring,3.2,No,Store Pickup,No,No,31,Cash,Monthly,0,Low Value,0.3936734693877551,Unsatisfied,High Loyalty,Low Risk,Mature,Low,No
2401,43,Male,Sunglasses,Accessories,88,Oregon,M,Peach,Winter,4.2,No,Next Day Air,No,No,11,Credit Card,Bi-Weekly,0,High Value,0.5687244897959185,Satisfied,Medium Loyalty,Low Risk,Mature,Low,No
2402,43,Male,Boots,Footwear,76,Oregon,M,Pink,Winter,4.2,No,Standard,No,No,25,PayPal,Bi-Weekly,0,High Value,0.5869387755102041,Satisfied,Medium Loyalty,Low Risk,Mature,Low,No
2403,45,Male,Scarf,Accessories,89,Utah,M,Brown,Winter,3.8,No,Free Shipping,No,No,31,Cash,Weekly,0,High Value,0.721798469387755,Unsatisfied,High Loyalty,Low Risk,Mature,Low,Yes
2404,64,Male,Shorts,Clothing,22,Missouri,M,Magenta,Fall,4.4,No,Standard,No,No,40,Debit Card,Weekly,0,Medium Value,0.40002551020408156,Satisfied,High Loyalty,Low Risk,Mature,Low,No
2405,28,Male,Shorts,Clothing,33,West Virginia,L,Cyan,Winter,3.1,No,2-Day Shipping,No,No,23,Credit Card,Bi-Weekly,0,Low Value,0.3328188775510204,Unsatisfied,Medium Loyalty,Low Risk,Adult,Low,No
2406,69,Male,Jeans,Clothing,97,California,XL,Silver,Fall,5.0,No,Standard,No,No,5,Debit Card,Quarterly,0,Medium Value,0.4826147959183675,Satisfied,Low Loyalty,Low Risk,Mature,Low,No
2407,54,Male,Scarf,Accessories,57,California,M,Indigo,Winter,4.7,No,Standard,No,No,26,PayPal,Weekly,0,Medium Value,0.5111862244897958,Satisfied,High Loyalty,Low Risk,Mature,Low,No
2408,52,Male,Shorts,Clothing,38,Illinois,M,Beige,Summer,3.0,No,Express,No,No,11,Credit Card,Bi-Weekly,0,Low Value,0.2874744897959184,Unsatisfied,Medium Loyalty,Low Risk,Mature,Low,No
